"date","year","month","day","service","pre_percentage","timepoint","traffic","day_number"
2023-08-24,2023,8,24,"BridgesAndTunnels",99,"pre_est",968515.151515151,2543
2023-08-24,2023,8,24,"SIRailway",46,"current",6191,2542
2023-08-24,2023,8,24,"SIRailway",46,"pre_est",13458.6956521739,2543
2023-08-25,2023,8,25,"Subway",59,"current",3034255,2544
2023-08-25,2023,8,25,"Subway",59,"pre_est",5142805.08474576,2545
2023-08-25,2023,8,25,"Bus",57,"current",1143010,2544
2023-08-25,2023,8,25,"Bus",57,"pre_est",2005280.70175439,2545
2023-08-25,2023,8,25,"LIRR",61,"current",191119,2544
2023-08-25,2023,8,25,"LIRR",61,"pre_est",313309.836065574,2545
2023-08-25,2023,8,25,"MetroNorth",56,"current",153854,2544
2023-08-25,2023,8,25,"MetroNorth",56,"pre_est",274739.285714286,2545
2023-08-25,2023,8,25,"AccessARide",95,"current",26511,2544
2023-08-25,2023,8,25,"AccessARide",95,"pre_est",27906.3157894737,2545
2023-08-25,2023,8,25,"BridgesAndTunnels",98,"current",953126,2544
2023-08-25,2023,8,25,"BridgesAndTunnels",98,"pre_est",972577.551020408,2545
2023-08-25,2023,8,25,"SIRailway",37,"current",4891,2544
2023-08-25,2023,8,25,"SIRailway",37,"pre_est",13218.9189189189,2545
2023-08-26,2023,8,26,"Subway",78,"current",2281885,2546
2023-08-26,2023,8,26,"Subway",78,"pre_est",2925493.58974359,2547
2023-08-26,2023,8,26,"Bus",61,"current",844428,2546
2023-08-26,2023,8,26,"Bus",61,"pre_est",1384308.19672131,2547
2023-08-26,2023,8,26,"LIRR",92,"current",122930,2546
2023-08-26,2023,8,26,"LIRR",92,"pre_est",133619.565217391,2547
2023-08-26,2023,8,26,"MetroNorth",66,"current",100194,2546
2023-08-26,2023,8,26,"MetroNorth",66,"pre_est",151809.090909091,2547
2023-08-26,2023,8,26,"AccessARide",108,"current",18024,2546
2023-08-26,2023,8,26,"AccessARide",108,"pre_est",16688.8888888889,2547
2023-08-26,2023,8,26,"BridgesAndTunnels",100,"current",954892,2546
2023-08-26,2023,8,26,"BridgesAndTunnels",100,"pre_est",954892,2547
2023-08-26,2023,8,26,"SIRailway",57,"current",2700,2546
2023-08-26,2023,8,26,"SIRailway",57,"pre_est",4736.84210526316,2547
2023-08-27,2023,8,27,"Subway",80,"current",1909806,2548
2023-08-27,2023,8,27,"Subway",80,"pre_est",2387257.5,2549
2023-08-27,2023,8,27,"Bus",64,"current",702984,2548
2023-08-27,2023,8,27,"Bus",64,"pre_est",1098412.5,2549
2023-08-27,2023,8,27,"LIRR",103,"current",106913,2548
2023-08-27,2023,8,27,"LIRR",103,"pre_est",103799.029126214,2549
2023-08-27,2023,8,27,"MetroNorth",83,"current",85878,2548
2023-08-27,2023,8,27,"MetroNorth",83,"pre_est",103467.469879518,2549
2023-08-27,2023,8,27,"AccessARide",100,"current",18022,2548
2023-08-27,2023,8,27,"AccessARide",100,"pre_est",18022,2549
2023-08-27,2023,8,27,"BridgesAndTunnels",103,"current",943519,2548
2023-08-27,2023,8,27,"BridgesAndTunnels",103,"pre_est",916037.86407767,2549
2023-08-27,2023,8,27,"SIRailway",58,"current",2088,2548
2023-08-27,2023,8,27,"SIRailway",58,"pre_est",3600,2549
2023-08-28,2023,8,28,"Subway",61,"current",3121505,2550
2023-08-28,2023,8,28,"Subway",61,"pre_est",5117221.31147541,2551
2023-08-28,2023,8,28,"Bus",61,"current",1240688,2550
2023-08-28,2023,8,28,"Bus",61,"pre_est",2033914.75409836,2551
2023-08-28,2023,8,28,"LIRR",69,"current",215843,2550
2023-08-28,2023,8,28,"LIRR",69,"pre_est",312815.942028986,2551
2023-08-28,2023,8,28,"MetroNorth",63,"current",170897,2550
2023-08-28,2023,8,28,"MetroNorth",63,"pre_est",271265.079365079,2551
2023-08-28,2023,8,28,"AccessARide",95,"current",26613,2550
2023-08-28,2023,8,28,"AccessARide",95,"pre_est",28013.6842105263,2551
2023-08-28,2023,8,28,"BridgesAndTunnels",96,"current",932328,2550
2023-08-28,2023,8,28,"BridgesAndTunnels",96,"pre_est",971175,2551
2023-08-28,2023,8,28,"SIRailway",46,"current",6179,2550
2023-08-28,2023,8,28,"SIRailway",46,"pre_est",13432.6086956522,2551
2023-08-29,2023,8,29,"Subway",66,"current",3401088,2552
2023-08-29,2023,8,29,"Subway",66,"pre_est",5153163.63636364,2553
2023-08-29,2023,8,29,"Bus",64,"current",1284953,2552
2023-08-29,2023,8,29,"Bus",64,"pre_est",2007739.0625,2553
2023-08-29,2023,8,29,"LIRR",75,"current",235092,2552
2023-08-29,2023,8,29,"LIRR",75,"pre_est",313456,2553
2023-08-29,2023,8,29,"MetroNorth",69,"current",189077,2552
2023-08-29,2023,8,29,"MetroNorth",69,"pre_est",274024.637681159,2553
2023-08-29,2023,8,29,"AccessARide",101,"current",28250,2552
2023-08-29,2023,8,29,"AccessARide",101,"pre_est",27970.297029703,2553
2023-08-29,2023,8,29,"BridgesAndTunnels",96,"current",930248,2552
2023-08-29,2023,8,29,"BridgesAndTunnels",96,"pre_est",969008.333333333,2553
2023-08-29,2023,8,29,"SIRailway",50,"current",6677,2552
2023-08-29,2023,8,29,"SIRailway",50,"pre_est",13354,2553
2023-08-30,2023,8,30,"Subway",67,"current",3462970,2554
2023-08-30,2023,8,30,"Subway",67,"pre_est",5168611.94029851,2555
2023-08-30,2023,8,30,"Bus",63,"current",1267435,2554
2023-08-30,2023,8,30,"Bus",63,"pre_est",2011801.58730159,2555
2023-08-30,2023,8,30,"LIRR",74,"current",230912,2554
2023-08-30,2023,8,30,"LIRR",74,"pre_est",312043.243243243,2555
2023-08-30,2023,8,30,"MetroNorth",66,"current",180304,2554
2023-08-30,2023,8,30,"MetroNorth",66,"pre_est",273187.878787879,2555
2023-08-30,2023,8,30,"AccessARide",105,"current",29450,2554
2023-08-30,2023,8,30,"AccessARide",105,"pre_est",28047.619047619,2555
2023-08-30,2023,8,30,"BridgesAndTunnels",99,"current",959898,2554
2023-08-30,2023,8,30,"BridgesAndTunnels",99,"pre_est",969593.93939394,2555
2023-08-30,2023,8,30,"SIRailway",50,"current",6639,2554
2023-08-30,2023,8,30,"SIRailway",50,"pre_est",13278,2555
2023-08-31,2023,8,31,"Subway",67,"current",3450532,2556
2023-08-31,2023,8,31,"Subway",67,"pre_est",5150047.76119403,2557
2023-08-31,2023,8,31,"Bus",65,"current",1315113,2556
2023-08-31,2023,8,31,"Bus",65,"pre_est",2023250.76923077,2557
2023-08-31,2023,8,31,"LIRR",73,"current",229477,2556
2023-08-31,2023,8,31,"LIRR",73,"pre_est",314352.054794521,2557
2023-08-31,2023,8,31,"MetroNorth",65,"current",176676,2556
2023-08-31,2023,8,31,"MetroNorth",65,"pre_est",271809.230769231,2557
2023-08-31,2023,8,31,"AccessARide",105,"current",29312,2556
2023-08-31,2023,8,31,"AccessARide",105,"pre_est",27916.1904761905,2557
2023-08-31,2023,8,31,"BridgesAndTunnels",105,"current",1017088,2556
2023-08-31,2023,8,31,"BridgesAndTunnels",105,"pre_est",968655.238095238,2557
2023-08-31,2023,8,31,"SIRailway",49,"current",6537,2556
2023-08-31,2023,8,31,"SIRailway",49,"pre_est",13340.8163265306,2557
2023-09-01,2023,9,1,"Subway",55,"current",3196284,2558
2023-09-01,2023,9,1,"Subway",55,"pre_est",5811425.45454545,2559
2023-09-01,2023,9,1,"Bus",53,"current",1225370,2558
2023-09-01,2023,9,1,"Bus",53,"pre_est",2312018.86792453,2559
2023-09-01,2023,9,1,"LIRR",62,"current",202450,2558
2023-09-01,2023,9,1,"LIRR",62,"pre_est",326532.258064516,2559
2023-09-01,2023,9,1,"MetroNorth",53,"current",152974,2558
2023-09-01,2023,9,1,"MetroNorth",53,"pre_est",288630.188679245,2559
2023-09-01,2023,9,1,"AccessARide",97,"current",28920,2558
2023-09-01,2023,9,1,"AccessARide",97,"pre_est",29814.4329896907,2559
2023-09-01,2023,9,1,"BridgesAndTunnels",108,"current",1025352,2558
2023-09-01,2023,9,1,"BridgesAndTunnels",108,"pre_est",949400,2559
2023-09-01,2023,9,1,"SIRailway",31,"current",5372,2558
2023-09-01,2023,9,1,"SIRailway",31,"pre_est",17329.0322580645,2559
2023-09-02,2023,9,2,"Subway",72,"current",2307416,2560
2023-09-02,2023,9,2,"Subway",72,"pre_est",3204744.44444444,2561
2023-09-02,2023,9,2,"Bus",60,"current",842591,2560
2023-09-02,2023,9,2,"Bus",60,"pre_est",1404318.33333333,2561
2023-09-02,2023,9,2,"LIRR",112,"current",132551,2560
2023-09-02,2023,9,2,"LIRR",112,"pre_est",118349.107142857,2561
2023-09-02,2023,9,2,"MetroNorth",70,"current",107230,2560
2023-09-02,2023,9,2,"MetroNorth",70,"pre_est",153185.714285714,2561
2023-09-02,2023,9,2,"AccessARide",108,"current",18536,2560
2023-09-02,2023,9,2,"AccessARide",108,"pre_est",17162.962962963,2561
2023-09-02,2023,9,2,"BridgesAndTunnels",98,"current",939962,2560
2023-09-02,2023,9,2,"BridgesAndTunnels",98,"pre_est",959144.897959184,2561
2023-09-02,2023,9,2,"SIRailway",64,"current",2633,2560
2023-09-02,2023,9,2,"SIRailway",64,"pre_est",4114.0625,2561
2023-09-03,2023,9,3,"Subway",79,"current",2013506,2562
2023-09-03,2023,9,3,"Subway",79,"pre_est",2548741.7721519,2563
2023-09-03,2023,9,3,"Bus",63,"current",692079,2562
2023-09-03,2023,9,3,"Bus",63,"pre_est",1098538.0952381,2563
2023-09-03,2023,9,3,"LIRR",121,"current",119566,2562
2023-09-03,2023,9,3,"LIRR",121,"pre_est",98814.8760330579,2563
2023-09-03,2023,9,3,"MetroNorth",86,"current",90729,2562
2023-09-03,2023,9,3,"MetroNorth",86,"pre_est",105498.837209302,2563
2023-09-03,2023,9,3,"AccessARide",114,"current",19598,2562
2023-09-03,2023,9,3,"AccessARide",114,"pre_est",17191.2280701754,2563
2023-09-03,2023,9,3,"BridgesAndTunnels",106,"current",939811,2562
2023-09-03,2023,9,3,"BridgesAndTunnels",106,"pre_est",886614.150943396,2563
2023-09-03,2023,9,3,"SIRailway",75,"current",2185,2562
2023-09-03,2023,9,3,"SIRailway",75,"pre_est",2913.33333333333,2563
2023-09-04,2023,9,4,"Subway",74,"current",1879819,2564
2023-09-04,2023,9,4,"Subway",74,"pre_est",2540295.94594595,2565
2023-09-04,2023,9,4,"Bus",62,"current",686326,2564
2023-09-04,2023,9,4,"Bus",62,"pre_est",1106977.41935484,2565
2023-09-04,2023,9,4,"LIRR",115,"current",114475,2564
2023-09-04,2023,9,4,"LIRR",115,"pre_est",99543.4782608696,2565
2023-09-04,2023,9,4,"MetroNorth",83,"current",87538,2564
2023-09-04,2023,9,4,"MetroNorth",83,"pre_est",105467.469879518,2565
2023-09-04,2023,9,4,"AccessARide",72,"current",12292,2564
2023-09-04,2023,9,4,"AccessARide",72,"pre_est",17072.2222222222,2565
2023-09-04,2023,9,4,"BridgesAndTunnels",97,"current",856049,2564
2023-09-04,2023,9,4,"BridgesAndTunnels",97,"pre_est",882524.742268041,2565
2023-09-04,2023,9,4,"SIRailway",75,"current",2188,2564
2023-09-04,2023,9,4,"SIRailway",75,"pre_est",2917.33333333333,2565
2023-09-05,2023,9,5,"Subway",60,"current",3483755,2566
2023-09-05,2023,9,5,"Subway",60,"pre_est",5806258.33333333,2567
2023-09-05,2023,9,5,"Bus",58,"current",1349438,2566
2023-09-05,2023,9,5,"Bus",58,"pre_est",2326617.24137931,2567
2023-09-05,2023,9,5,"LIRR",73,"current",239334,2566
2023-09-05,2023,9,5,"LIRR",73,"pre_est",327854.794520548,2567
2023-09-05,2023,9,5,"MetroNorth",76,"current",218899,2566
2023-09-05,2023,9,5,"MetroNorth",76,"pre_est",288025,2567
2023-09-05,2023,9,5,"AccessARide",101,"current",29869,2566
2023-09-05,2023,9,5,"AccessARide",101,"pre_est",29573.2673267327,2567
2023-09-05,2023,9,5,"BridgesAndTunnels",102,"current",969997,2566
2023-09-05,2023,9,5,"BridgesAndTunnels",102,"pre_est",950977.450980392,2567
2023-09-05,2023,9,5,"SIRailway",39,"current",6739,2566
2023-09-05,2023,9,5,"SIRailway",39,"pre_est",17279.4871794872,2567
2023-09-06,2023,9,6,"Subway",64,"current",3712071,2568
2023-09-06,2023,9,6,"Subway",64,"pre_est",5800110.9375,2569
2023-09-06,2023,9,6,"Bus",60,"current",1395521,2568
2023-09-06,2023,9,6,"Bus",60,"pre_est",2325868.33333333,2569
2023-09-06,2023,9,6,"LIRR",73,"current",238477,2568
2023-09-06,2023,9,6,"LIRR",73,"pre_est",326680.821917808,2569
2023-09-06,2023,9,6,"MetroNorth",73,"current",211126,2568
2023-09-06,2023,9,6,"MetroNorth",73,"pre_est",289213.698630137,2569
2023-09-06,2023,9,6,"AccessARide",109,"current",32290,2568
2023-09-06,2023,9,6,"AccessARide",109,"pre_est",29623.8532110092,2569
2023-09-06,2023,9,6,"BridgesAndTunnels",101,"current",963978,2568
2023-09-06,2023,9,6,"BridgesAndTunnels",101,"pre_est",954433.663366337,2569
2023-09-06,2023,9,6,"SIRailway",40,"current",6909,2568
2023-09-06,2023,9,6,"SIRailway",40,"pre_est",17272.5,2569
2023-09-07,2023,9,7,"Subway",67,"current",3867746,2570
2023-09-07,2023,9,7,"Subway",67,"pre_est",5772755.2238806,2571
2023-09-07,2023,9,7,"Bus",62,"current",1441437,2570
2023-09-07,2023,9,7,"Bus",62,"pre_est",2324898.38709677,2571
2023-09-07,2023,9,7,"LIRR",69,"current",226937,2570
2023-09-07,2023,9,7,"LIRR",69,"pre_est",328894.202898551,2571
2023-09-07,2023,9,7,"MetroNorth",72,"current",206910,2570
2023-09-07,2023,9,7,"MetroNorth",72,"pre_est",287375,2571
2023-09-07,2023,9,7,"AccessARide",107,"current",31704,2570
2023-09-07,2023,9,7,"AccessARide",107,"pre_est",29629.9065420561,2571
2023-09-07,2023,9,7,"BridgesAndTunnels",103,"current",981360,2570
2023-09-07,2023,9,7,"BridgesAndTunnels",103,"pre_est",952776.699029126,2571
2023-09-07,2023,9,7,"SIRailway",41,"current",7044,2570
2023-09-07,2023,9,7,"SIRailway",41,"pre_est",17180.487804878,2571
2023-09-08,2023,9,8,"Subway",63,"current",3609701,2572
2023-09-08,2023,9,8,"Subway",63,"pre_est",5729684.12698413,2573
2023-09-08,2023,9,8,"Bus",59,"current",1365283,2572
2023-09-08,2023,9,8,"Bus",59,"pre_est",2314038.98305085,2573
2023-09-08,2023,9,8,"LIRR",69,"current",225125,2572
2023-09-08,2023,9,8,"LIRR",69,"pre_est",326268.115942029,2573
2023-09-08,2023,9,8,"MetroNorth",64,"current",183785,2572
2023-09-08,2023,9,8,"MetroNorth",64,"pre_est",287164.0625,2573
2023-09-08,2023,9,8,"AccessARide",101,"current",30083,2572
2023-09-08,2023,9,8,"AccessARide",101,"pre_est",29785.1485148515,2573
2023-09-08,2023,9,8,"BridgesAndTunnels",107,"current",1015782,2572
2023-09-08,2023,9,8,"BridgesAndTunnels",107,"pre_est",949328.971962617,2573
2023-09-08,2023,9,8,"SIRailway",37,"current",6257,2572
2023-09-08,2023,9,8,"SIRailway",37,"pre_est",16910.8108108108,2573
2023-09-09,2023,9,9,"Subway",75,"current",2425515,2574
2023-09-09,2023,9,9,"Subway",75,"pre_est",3234020,2575
2023-09-09,2023,9,9,"Bus",60,"current",840378,2574
2023-09-09,2023,9,9,"Bus",60,"pre_est",1400630,2575
2023-09-09,2023,9,9,"LIRR",106,"current",125177,2574
2023-09-09,2023,9,9,"LIRR",106,"pre_est",118091.509433962,2575
2023-09-09,2023,9,9,"MetroNorth",67,"current",102373,2574
2023-09-09,2023,9,9,"MetroNorth",67,"pre_est",152795.52238806,2575
2023-09-09,2023,9,9,"AccessARide",104,"current",17897,2574
2023-09-09,2023,9,9,"AccessARide",104,"pre_est",17208.6538461538,2575
2023-09-09,2023,9,9,"BridgesAndTunnels",100,"current",953082,2574
2023-09-09,2023,9,9,"BridgesAndTunnels",100,"pre_est",953082,2575
2023-09-09,2023,9,9,"SIRailway",62,"current",2575,2574
2023-09-09,2023,9,9,"SIRailway",62,"pre_est",4153.22580645161,2575
2023-09-10,2023,9,10,"Subway",72,"current",1822230,2576
2023-09-10,2023,9,10,"Subway",72,"pre_est",2530875,2577
2023-09-10,2023,9,10,"Bus",57,"current",626222,2576
2023-09-10,2023,9,10,"Bus",57,"pre_est",1098635.0877193,2577
2023-09-10,2023,9,10,"LIRR",98,"current",96835,2576
2023-09-10,2023,9,10,"LIRR",98,"pre_est",98811.2244897959,2577
2023-09-10,2023,9,10,"MetroNorth",78,"current",81850,2576
2023-09-10,2023,9,10,"MetroNorth",78,"pre_est",104935.897435897,2577
2023-09-10,2023,9,10,"AccessARide",104,"current",17916,2576
2023-09-10,2023,9,10,"AccessARide",104,"pre_est",17226.9230769231,2577
2023-09-10,2023,9,10,"BridgesAndTunnels",98,"current",870988,2576
2023-09-10,2023,9,10,"BridgesAndTunnels",98,"pre_est",888763.265306122,2577
2023-09-10,2023,9,10,"SIRailway",55,"current",1623,2576
2023-09-10,2023,9,10,"SIRailway",55,"pre_est",2950.90909090909,2577
2023-09-11,2023,9,11,"Subway",62,"current",3596538,2578
2023-09-11,2023,9,11,"Subway",62,"pre_est",5800867.74193548,2579
2023-09-11,2023,9,11,"Bus",60,"current",1400268,2578
2023-09-11,2023,9,11,"Bus",60,"pre_est",2333780,2579
2023-09-11,2023,9,11,"LIRR",65,"current",213280,2578
2023-09-11,2023,9,11,"LIRR",65,"pre_est",328123.076923077,2579
2023-09-11,2023,9,11,"MetroNorth",66,"current",191592,2578
2023-09-11,2023,9,11,"MetroNorth",66,"pre_est",290290.909090909,2579
2023-09-11,2023,9,11,"AccessARide",98,"current",29057,2578
2023-09-11,2023,9,11,"AccessARide",98,"pre_est",29650,2579
2023-09-11,2023,9,11,"BridgesAndTunnels",96,"current",911493,2578
2023-09-11,2023,9,11,"BridgesAndTunnels",96,"pre_est",949471.875,2579
2023-09-11,2023,9,11,"SIRailway",42,"current",7182,2578
2023-09-11,2023,9,11,"SIRailway",42,"pre_est",17100,2579
2023-09-12,2023,9,12,"Subway",70,"current",4014480,2580
2023-09-12,2023,9,12,"Subway",70,"pre_est",5734971.42857143,2581
2023-09-12,2023,9,12,"Bus",65,"current",1519571,2580
2023-09-12,2023,9,12,"Bus",65,"pre_est",2337801.53846154,2581
2023-09-12,2023,9,12,"LIRR",74,"current",241196,2580
2023-09-12,2023,9,12,"LIRR",74,"pre_est",325940.540540541,2581
2023-09-12,2023,9,12,"MetroNorth",77,"current",221092,2580
2023-09-12,2023,9,12,"MetroNorth",77,"pre_est",287132.467532468,2581
2023-09-12,2023,9,12,"AccessARide",107,"current",31779,2580
2023-09-12,2023,9,12,"AccessARide",107,"pre_est",29700,2581
2023-09-12,2023,9,12,"BridgesAndTunnels",100,"current",955533,2580
2023-09-12,2023,9,12,"BridgesAndTunnels",100,"pre_est",955533,2581
2023-09-12,2023,9,12,"SIRailway",47,"current",8031,2580
2023-09-12,2023,9,12,"SIRailway",47,"pre_est",17087.2340425532,2581
2023-09-13,2023,9,13,"Subway",68,"current",3938516,2582
2023-09-13,2023,9,13,"Subway",68,"pre_est",5791935.29411765,2583
2023-09-13,2023,9,13,"Bus",64,"current",1482320,2582
2023-09-13,2023,9,13,"Bus",64,"pre_est",2316125,2583
2023-09-13,2023,9,13,"LIRR",70,"current",229765,2582
2023-09-13,2023,9,13,"LIRR",70,"pre_est",328235.714285714,2583
2023-09-13,2023,9,13,"MetroNorth",73,"current",210001,2582
2023-09-13,2023,9,13,"MetroNorth",73,"pre_est",287672.602739726,2583
2023-09-13,2023,9,13,"AccessARide",107,"current",31900,2582
2023-09-13,2023,9,13,"AccessARide",107,"pre_est",29813.0841121495,2583
2023-09-13,2023,9,13,"BridgesAndTunnels",98,"current",936338,2582
2023-09-13,2023,9,13,"BridgesAndTunnels",98,"pre_est",955446.93877551,2583
2023-09-13,2023,9,13,"SIRailway",46,"current",7787,2582
2023-09-13,2023,9,13,"SIRailway",46,"pre_est",16928.2608695652,2583
2023-09-14,2023,9,14,"Subway",70,"current",4045169,2584
2023-09-14,2023,9,14,"Subway",70,"pre_est",5778812.85714286,2585
2023-09-14,2023,9,14,"Bus",65,"current",1517040,2584
2023-09-14,2023,9,14,"Bus",65,"pre_est",2333907.69230769,2585
2023-09-14,2023,9,14,"LIRR",71,"current",232039,2584
2023-09-14,2023,9,14,"LIRR",71,"pre_est",326815.492957746,2585
2023-09-14,2023,9,14,"MetroNorth",72,"current",206374,2584
2023-09-14,2023,9,14,"MetroNorth",72,"pre_est",286630.555555556,2585
2023-09-14,2023,9,14,"AccessARide",110,"current",32717,2584
2023-09-14,2023,9,14,"AccessARide",110,"pre_est",29742.7272727273,2585
2023-09-14,2023,9,14,"BridgesAndTunnels",104,"current",989072,2584
2023-09-14,2023,9,14,"BridgesAndTunnels",104,"pre_est",951030.769230769,2585
2023-09-14,2023,9,14,"SIRailway",46,"current",7847,2584
2023-09-14,2023,9,14,"SIRailway",46,"pre_est",17058.6956521739,2585
2023-09-15,2023,9,15,"Subway",64,"current",3694845,2586
2023-09-15,2023,9,15,"Subway",64,"pre_est",5773195.3125,2587
2023-09-15,2023,9,15,"Bus",60,"current",1398937,2586
2023-09-15,2023,9,15,"Bus",60,"pre_est",2331561.66666667,2587
2023-09-15,2023,9,15,"LIRR",69,"current",225904,2586
2023-09-15,2023,9,15,"LIRR",69,"pre_est",327397.101449275,2587
2023-09-15,2023,9,15,"MetroNorth",67,"current",192398,2586
2023-09-15,2023,9,15,"MetroNorth",67,"pre_est",287161.194029851,2587
2023-09-15,2023,9,15,"AccessARide",104,"current",30957,2586
2023-09-15,2023,9,15,"AccessARide",104,"pre_est",29766.3461538462,2587
2023-09-15,2023,9,15,"BridgesAndTunnels",107,"current",1022344,2586
2023-09-15,2023,9,15,"BridgesAndTunnels",107,"pre_est",955461.682242991,2587
2023-09-15,2023,9,15,"SIRailway",38,"current",6429,2586
2023-09-15,2023,9,15,"SIRailway",38,"pre_est",16918.4210526316,2587
2023-09-16,2023,9,16,"Subway",76,"current",2446139,2588
2023-09-16,2023,9,16,"Subway",76,"pre_est",3218603.94736842,2589
2023-09-16,2023,9,16,"Bus",63,"current",881354,2588
2023-09-16,2023,9,16,"Bus",63,"pre_est",1398974.6031746,2589
2023-09-16,2023,9,16,"LIRR",100,"current",117997,2588
2023-09-16,2023,9,16,"LIRR",100,"pre_est",117997,2589
2023-09-16,2023,9,16,"MetroNorth",75,"current",115065,2588
2023-09-16,2023,9,16,"MetroNorth",75,"pre_est",153420,2589
2023-09-16,2023,9,16,"AccessARide",110,"current",18923,2588
2023-09-16,2023,9,16,"AccessARide",110,"pre_est",17202.7272727273,2589
2023-09-16,2023,9,16,"BridgesAndTunnels",102,"current",972924,2588
2023-09-16,2023,9,16,"BridgesAndTunnels",102,"pre_est",953847.058823529,2589
2023-09-16,2023,9,16,"SIRailway",69,"current",2864,2588
2023-09-16,2023,9,16,"SIRailway",69,"pre_est",4150.72463768116,2589
2023-09-17,2023,9,17,"Subway",78,"current",1988003,2590
2023-09-17,2023,9,17,"Subway",78,"pre_est",2548721.7948718,2591
2023-09-17,2023,9,17,"Bus",60,"current",666392,2590
2023-09-17,2023,9,17,"Bus",60,"pre_est",1110653.33333333,2591
2023-09-17,2023,9,17,"LIRR",108,"current",107302,2590
2023-09-17,2023,9,17,"LIRR",108,"pre_est",99353.7037037037,2591
2023-09-17,2023,9,17,"MetroNorth",92,"current",96229,2590
2023-09-17,2023,9,17,"MetroNorth",92,"pre_est",104596.739130435,2591
2023-09-17,2023,9,17,"AccessARide",107,"current",18330,2590
2023-09-17,2023,9,17,"AccessARide",107,"pre_est",17130.8411214953,2591
2023-09-17,2023,9,17,"BridgesAndTunnels",102,"current",902993,2590
2023-09-17,2023,9,17,"BridgesAndTunnels",102,"pre_est",885287.254901961,2591
2023-09-17,2023,9,17,"SIRailway",75,"current",2197,2590
2023-09-17,2023,9,17,"SIRailway",75,"pre_est",2929.33333333333,2591
2023-09-18,2023,9,18,"Subway",61,"current",3539047,2592
2023-09-18,2023,9,18,"Subway",61,"pre_est",5801716.39344262,2593
2023-09-18,2023,9,18,"Bus",56,"current",1294777,2592
2023-09-18,2023,9,18,"Bus",56,"pre_est",2312101.78571429,2593
2023-09-18,2023,9,18,"LIRR",66,"current",215151,2592
2023-09-18,2023,9,18,"LIRR",66,"pre_est",325986.363636364,2593
2023-09-18,2023,9,18,"MetroNorth",67,"current",192103,2592
2023-09-18,2023,9,18,"MetroNorth",67,"pre_est",286720.895522388,2593
2023-09-18,2023,9,18,"AccessARide",95,"current",28341,2592
2023-09-18,2023,9,18,"AccessARide",95,"pre_est",29832.6315789474,2593
2023-09-18,2023,9,18,"BridgesAndTunnels",92,"current",876621,2592
2023-09-18,2023,9,18,"BridgesAndTunnels",92,"pre_est",952848.913043478,2593
2023-09-18,2023,9,18,"SIRailway",41,"current",7010,2592
2023-09-18,2023,9,18,"SIRailway",41,"pre_est",17097.5609756098,2593
2023-09-19,2023,9,19,"Subway",72,"current",4140301,2594
2023-09-19,2023,9,19,"Subway",72,"pre_est",5750418.05555556,2595
2023-09-19,2023,9,19,"Bus",64,"current",1480863,2594
2023-09-19,2023,9,19,"Bus",64,"pre_est",2313848.4375,2595
2023-09-19,2023,9,19,"LIRR",74,"current",241135,2594
2023-09-19,2023,9,19,"LIRR",74,"pre_est",325858.108108108,2595
2023-09-19,2023,9,19,"MetroNorth",78,"current",224426,2594
2023-09-19,2023,9,19,"MetroNorth",78,"pre_est",287725.641025641,2595
2023-09-19,2023,9,19,"AccessARide",105,"current",31109,2594
2023-09-19,2023,9,19,"AccessARide",105,"pre_est",29627.619047619,2595
2023-09-19,2023,9,19,"BridgesAndTunnels",98,"current",934708,2594
2023-09-19,2023,9,19,"BridgesAndTunnels",98,"pre_est",953783.673469388,2595
2023-09-19,2023,9,19,"SIRailway",51,"current",8652,2594
2023-09-19,2023,9,19,"SIRailway",51,"pre_est",16964.7058823529,2595
2023-09-20,2023,9,20,"Subway",72,"current",4179861,2596
2023-09-20,2023,9,20,"Subway",72,"pre_est",5805362.5,2597
2023-09-20,2023,9,20,"Bus",64,"current",1478618,2596
2023-09-20,2023,9,20,"Bus",64,"pre_est",2310340.625,2597
2023-09-20,2023,9,20,"LIRR",74,"current",242203,2596
2023-09-20,2023,9,20,"LIRR",74,"pre_est",327301.351351351,2597
2023-09-20,2023,9,20,"MetroNorth",76,"current",219540,2596
2023-09-20,2023,9,20,"MetroNorth",76,"pre_est",288868.421052632,2597
2023-09-20,2023,9,20,"AccessARide",108,"current",32181,2596
2023-09-20,2023,9,20,"AccessARide",108,"pre_est",29797.2222222222,2597
2023-09-20,2023,9,20,"BridgesAndTunnels",101,"current",958671,2596
2023-09-20,2023,9,20,"BridgesAndTunnels",101,"pre_est",949179.207920792,2597
2023-09-20,2023,9,20,"SIRailway",51,"current",8671,2596
2023-09-20,2023,9,20,"SIRailway",51,"pre_est",17001.9607843137,2597
2023-09-21,2023,9,21,"Subway",72,"current",4139288,2598
2023-09-21,2023,9,21,"Subway",72,"pre_est",5749011.11111111,2599
2023-09-21,2023,9,21,"Bus",64,"current",1478606,2598
2023-09-21,2023,9,21,"Bus",64,"pre_est",2310321.875,2599
2023-09-21,2023,9,21,"LIRR",71,"current",232409,2598
2023-09-21,2023,9,21,"LIRR",71,"pre_est",327336.61971831,2599
2023-09-21,2023,9,21,"MetroNorth",73,"current",211375,2598
2023-09-21,2023,9,21,"MetroNorth",73,"pre_est",289554.794520548,2599
2023-09-21,2023,9,21,"AccessARide",106,"current",31455,2598
